# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -50.00000000          0.00000000
        -49.97498958          0.00000000
        -49.94997916          0.00000000
        -49.92496874          0.00000000
        -49.89995832          0.00000000
        -49.87494789          0.00000000
        -49.84993747          0.00000000
        -49.82492705          0.00000000
        -49.79991663          0.00000000
        -49.77490621          0.00000000
        -49.74989579          0.00000000
        -49.72488537          0.00000000
        -49.69987495          0.00000000
        -49.67486453          0.00000000
        -49.64985411          0.00000000
        -49.62484368          0.00000000
        -49.59983326          0.00000000
        -49.57482284          0.00000000
        -49.54981242          0.00000000
        -49.52480200          0.00000000
        -49.49979158          0.00000000
        -49.47478116          0.00000000
        -49.44977074          0.00000000
        -49.42476032          0.00000000
        -49.39974990          0.00000000
        -49.37473947          0.00000000
        -49.34972905          0.00000000
        -49.32471863          0.00000000
        -49.29970821          0.00000000
        -49.27469779          0.00000000
        -49.24968737          0.00000000
        -49.22467695          0.00000000
        -49.19966653          0.00000000
        -49.17465611          0.00000000
        -49.14964569          0.00000000
        -49.12463526          0.00000000
        -49.09962484          0.00000000
        -49.07461442          0.00000000
        -49.04960400          0.00000000
        -49.02459358          0.00000000
        -48.99958316          0.00000000
        -48.97457274          0.00000000
        -48.94956232          0.00000000
        -48.92455190          0.00000000
        -48.89954148          0.00000000
        -48.87453105          0.00000000
        -48.84952063          0.00000000
        -48.82451021          0.00000000
        -48.79949979          0.00000000
        -48.77448937          0.00000000
        -48.74947895          0.00000000
        -48.72446853          0.00000000
        -48.69945811          0.00000000
        -48.67444769          0.00000000
        -48.64943727          0.00000000
        -48.62442684          0.00000000
        -48.59941642          0.00000000
        -48.57440600          0.00000000
        -48.54939558          0.00000000
        -48.52438516          0.00000000
        -48.49937474          0.00000000
        -48.47436432          0.00000000
        -48.44935390          0.00000000
        -48.42434348          0.00000000
        -48.39933306          0.00000000
        -48.37432263          0.00000000
        -48.34931221          0.00000000
        -48.32430179          0.00000000
        -48.29929137          0.00000000
        -48.27428095          0.00000000
        -48.24927053          0.00000000
        -48.22426011          0.00000000
        -48.19924969          0.00000000
        -48.17423927          0.00000000
        -48.14922885          0.00000000
        -48.12421842          0.00000000
        -48.09920800          0.00000000
        -48.07419758          0.00000000
        -48.04918716          0.00000000
        -48.02417674          0.00000000
        -47.99916632          0.00000000
        -47.97415590          0.00000000
        -47.94914548          0.00000000
        -47.92413506          0.00000000
        -47.89912464          0.00000000
        -47.87411421          0.00000000
        -47.84910379          0.00000000
        -47.82409337          0.00000000
        -47.79908295          0.00000000
        -47.77407253          0.00000000
        -47.74906211          0.00000000
        -47.72405169          0.00000000
        -47.69904127          0.00000000
        -47.67403085          0.00000000
        -47.64902043          0.00000000
        -47.62401000          0.00000000
        -47.59899958          0.00000000
        -47.57398916          0.00000000
        -47.54897874          0.00000000
        -47.52396832          0.00000000
        -47.49895790          0.00000000
        -47.47394748          0.00000000
        -47.44893706          0.00000000
        -47.42392664          0.00000000
        -47.39891622          0.00000000
        -47.37390579          0.00000000
        -47.34889537          0.00000000
        -47.32388495          0.00000000
        -47.29887453          0.00000000
        -47.27386411          0.00000000
        -47.24885369          0.00000000
        -47.22384327          0.00000000
        -47.19883285          0.00000000
        -47.17382243          0.00000000
        -47.14881201          0.00000000
        -47.12380158          0.00000000
        -47.09879116          0.00000000
        -47.07378074          0.00000000
        -47.04877032          0.00000000
        -47.02375990          0.00000000
        -46.99874948          0.00000000
        -46.97373906          0.00000000
        -46.94872864          0.00000000
        -46.92371822          0.00000000
        -46.89870779          0.00000000
        -46.87369737          0.00000000
        -46.84868695          0.00000000
        -46.82367653          0.00000000
        -46.79866611          0.00000000
        -46.77365569          0.00000000
        -46.74864527          0.00000000
        -46.72363485          0.00000000
        -46.69862443          0.00000000
        -46.67361401          0.00000000
        -46.64860358          0.00000000
        -46.62359316          0.00000000
        -46.59858274          0.00000000
        -46.57357232          0.00000000
        -46.54856190          0.00000000
        -46.52355148          0.00000000
        -46.49854106          0.00000000
        -46.47353064          0.00000000
        -46.44852022          0.00000000
        -46.42350980          0.00000000
        -46.39849937          0.00000000
        -46.37348895          0.00000000
        -46.34847853          0.00000000
        -46.32346811          0.00000000
        -46.29845769          0.00000000
        -46.27344727          0.00000000
        -46.24843685          0.00000000
        -46.22342643          0.00000000
        -46.19841601          0.00000000
        -46.17340559          0.00000000
        -46.14839516          0.00000000
        -46.12338474          0.00000000
        -46.09837432          0.00000000
        -46.07336390          0.00000000
        -46.04835348          0.00000000
        -46.02334306          0.00000000
        -45.99833264          0.00000000
        -45.97332222          0.00000000
        -45.94831180          0.00000000
        -45.92330138          0.00000000
        -45.89829095          0.00000000
        -45.87328053          0.00000000
        -45.84827011          0.00000000
        -45.82325969          0.00000000
        -45.79824927          0.00000000
        -45.77323885          0.00000000
        -45.74822843          0.00000000
        -45.72321801          0.00000000
        -45.69820759          0.00000000
        -45.67319717          0.00000000
        -45.64818674          0.00000000
        -45.62317632          0.00000000
        -45.59816590          0.00000000
        -45.57315548          0.00000000
        -45.54814506          0.00000000
        -45.52313464          0.00000000
        -45.49812422          0.00000000
        -45.47311380          0.00000000
        -45.44810338          0.00000000
        -45.42309296          0.00000000
        -45.39808253          0.00000000
        -45.37307211          0.00000000
        -45.34806169          0.00000000
        -45.32305127          0.00000000
        -45.29804085          0.00000000
        -45.27303043          0.00000000
        -45.24802001          0.00000000
        -45.22300959          0.00000000
        -45.19799917          0.00000000
        -45.17298875          0.00000000
        -45.14797832          0.00000000
        -45.12296790          0.00000000
        -45.09795748          0.00000000
        -45.07294706          0.00000000
        -45.04793664          0.00000000
        -45.02292622          0.00000000
        -44.99791580          0.00000000
        -44.97290538          0.00000000
        -44.94789496          0.00000000
        -44.92288454          0.00000000
        -44.89787411          0.00000000
        -44.87286369          0.00000000
        -44.84785327          0.00000000
        -44.82284285          0.00000000
        -44.79783243          0.00000000
        -44.77282201          0.00000000
