# total density of states output by FHI-aims 
# The energy reference for this output is the average chemical potential, mu =       -8.663803 eV
#    Energy (eV)      DOS 
        -41.33619736          0.00000000
        -41.31118694          0.00000000
        -41.28617652          0.00000000
        -41.26116610          0.00000000
        -41.23615568          0.00000000
        -41.21114526          0.00000000
        -41.18613484          0.00000000
        -41.16112442          0.00000000
        -41.13611400          0.00000000
        -41.11110358          0.00000000
        -41.08609315          0.00000000
        -41.06108273          0.00000000
        -41.03607231          0.00000000
        -41.01106189          0.00000000
        -40.98605147          0.00000000
        -40.96104105          0.00000000
        -40.93603063          0.00000000
        -40.91102021          0.00000000
        -40.88600979          0.00000000
        -40.86099937          0.00000000
        -40.83598894          0.00000000
        -40.81097852          0.00000000
        -40.78596810          0.00000000
        -40.76095768          0.00000000
        -40.73594726          0.00000000
        -40.71093684          0.00000000
        -40.68592642          0.00000000
        -40.66091600          0.00000000
        -40.63590558          0.00000000
        -40.61089516          0.00000000
        -40.58588473          0.00000000
        -40.56087431          0.00000000
        -40.53586389          0.00000000
        -40.51085347          0.00000000
        -40.48584305          0.00000000
        -40.46083263          0.00000000
        -40.43582221          0.00000000
        -40.41081179          0.00000000
        -40.38580137          0.00000000
        -40.36079094          0.00000000
        -40.33578052          0.00000000
        -40.31077010          0.00000000
        -40.28575968          0.00000000
        -40.26074926          0.00000000
        -40.23573884          0.00000000
        -40.21072842          0.00000000
        -40.18571800          0.00000000
        -40.16070758          0.00000000
        -40.13569716          0.00000000
        -40.11068673          0.00000000
        -40.08567631          0.00000000
        -40.06066589          0.00000000
        -40.03565547          0.00000000
        -40.01064505          0.00000000
        -39.98563463          0.00000000
        -39.96062421          0.00000000
        -39.93561379          0.00000000
        -39.91060337          0.00000000
        -39.88559295          0.00000000
        -39.86058252          0.00000000
        -39.83557210          0.00000000
        -39.81056168          0.00000000
        -39.78555126          0.00000000
        -39.76054084          0.00000000
        -39.73553042          0.00000000
        -39.71052000          0.00000000
        -39.68550958          0.00000000
        -39.66049916          0.00000000
        -39.63548874          0.00000000
        -39.61047831          0.00000000
        -39.58546789          0.00000000
        -39.56045747          0.00000000
        -39.53544705          0.00000000
        -39.51043663          0.00000000
        -39.48542621          0.00000000
        -39.46041579          0.00000000
        -39.43540537          0.00000000
        -39.41039495          0.00000000
        -39.38538453          0.00000000
        -39.36037410          0.00000000
        -39.33536368          0.00000000
        -39.31035326          0.00000000
        -39.28534284          0.00000000
        -39.26033242          0.00000000
        -39.23532200          0.00000000
        -39.21031158          0.00000000
        -39.18530116          0.00000000
        -39.16029074          0.00000000
        -39.13528032          0.00000000
        -39.11026989          0.00000000
        -39.08525947          0.00000000
        -39.06024905          0.00000000
        -39.03523863          0.00000000
        -39.01022821          0.00000000
        -38.98521779          0.00000000
        -38.96020737          0.00000000
        -38.93519695          0.00000000
        -38.91018653          0.00000000
        -38.88517611          0.00000000
        -38.86016568          0.00000000
        -38.83515526          0.00000000
        -38.81014484          0.00000000
        -38.78513442          0.00000000
        -38.76012400          0.00000000
        -38.73511358          0.00000000
        -38.71010316          0.00000000
        -38.68509274          0.00000000
        -38.66008232          0.00000000
        -38.63507190          0.00000000
        -38.61006147          0.00000000
        -38.58505105          0.00000000
        -38.56004063          0.00000000
        -38.53503021          0.00000000
        -38.51001979          0.00000000
        -38.48500937          0.00000000
        -38.45999895          0.00000000
        -38.43498853          0.00000000
        -38.40997811          0.00000000
        -38.38496769          0.00000000
        -38.35995726          0.00000000
        -38.33494684          0.00000000
        -38.30993642          0.00000000
        -38.28492600          0.00000000
        -38.25991558          0.00000000
        -38.23490516          0.00000000
        -38.20989474          0.00000000
        -38.18488432          0.00000000
        -38.15987390          0.00000000
        -38.13486348          0.00000000
        -38.10985305          0.00000000
        -38.08484263          0.00000000
        -38.05983221          0.00000000
        -38.03482179          0.00000000
        -38.00981137          0.00000000
        -37.98480095          0.00000000
        -37.95979053          0.00000000
        -37.93478011          0.00000000
        -37.90976969          0.00000000
        -37.88475927          0.00000000
        -37.85974884          0.00000000
        -37.83473842          0.00000000
        -37.80972800          0.00000000
        -37.78471758          0.00000000
        -37.75970716          0.00000000
        -37.73469674          0.00000000
        -37.70968632          0.00000000
        -37.68467590          0.00000000
        -37.65966548          0.00000000
        -37.63465506          0.00000000
        -37.60964463          0.00000000
        -37.58463421          0.00000000
        -37.55962379          0.00000000
        -37.53461337          0.00000000
        -37.50960295          0.00000000
        -37.48459253          0.00000000
        -37.45958211          0.00000000
        -37.43457169          0.00000000
        -37.40956127          0.00000000
        -37.38455084          0.00000000
        -37.35954042          0.00000000
        -37.33453000          0.00000000
        -37.30951958          0.00000000
        -37.28450916          0.00000000
        -37.25949874          0.00000000
        -37.23448832          0.00000000
        -37.20947790          0.00000000
        -37.18446748          0.00000000
        -37.15945706          0.00000000
        -37.13444663          0.00000000
        -37.10943621          0.00000000
        -37.08442579          0.00000000
        -37.05941537          0.00000000
        -37.03440495          0.00000000
        -37.00939453          0.00000000
        -36.98438411          0.00000000
        -36.95937369          0.00000000
        -36.93436327          0.00000000
        -36.90935285          0.00000000
        -36.88434242          0.00000000
        -36.85933200          0.00000000
        -36.83432158          0.00000000
        -36.80931116          0.00000000
        -36.78430074          0.00000000
        -36.75929032          0.00000000
        -36.73427990          0.00000000
        -36.70926948          0.00000000
        -36.68425906          0.00000000
        -36.65924864          0.00000000
        -36.63423821          0.00000000
        -36.60922779          0.00000000
        -36.58421737          0.00000000
        -36.55920695          0.00000000
        -36.53419653          0.00000000
        -36.50918611          0.00000000
        -36.48417569          0.00000000
        -36.45916527          0.00000000
        -36.43415485          0.00000000
        -36.40914443          0.00000000
        -36.38413400          0.00000000
        -36.35912358          0.00000000
        -36.33411316          0.00000000
        -36.30910274          0.00000000
        -36.28409232          0.00000000
        -36.25908190          0.00000000
        -36.23407148          0.00000000
        -36.20906106          0.00000000
        -36.18405064          0.00000000
        -36.15904022          0.00000000
        -36.13402979          0.00000000
        -36.10901937          0.00000000
        -36.08400895          0.00000000
        -36.05899853          0.00000000
        -36.03398811          0.00000000
        -36.00897769          0.00000000
        -35.98396727          0.00000000
        -35.95895685          0.00000000
        -35.93394643          0.00000000
        -35.90893601          0.00000000
        -35.88392558          0.00000000
        -35.85891516          0.00000000
        -35.83390474          0.00000000
        -35.80889432          0.00000000
        -35.78388390          0.00000000
        -35.75887348          0.00000000
        -35.73386306          0.00000000
        -35.70885264          0.00000000
        -35.68384222          0.00000000
        -35.65883180          0.00000000
        -35.63382137          0.00000000
        -35.60881095          0.00000000
        -35.58380053          0.00000000
        -35.55879011          0.00000000
        -35.53377969          0.00000000
        -35.50876927          0.00000000
        -35.48375885          0.00000000
        -35.45874843          0.00000000
        -35.43373801          0.00000000
        -35.40872759          0.00000000
        -35.38371716          0.00000000
        -35.35870674          0.00000000
        -35.33369632          0.00000000
        -35.30868590          0.00000000
        -35.28367548          0.00000000
        -35.25866506          0.00000000
        -35.23365464          0.00000000
        -35.20864422          0.00000000
        -35.18363380          0.00000000
        -35.15862338          0.00000000
        -35.13361295          0.00000000
        -35.10860253          0.00000000
        -35.08359211          0.00000000
        -35.05858169          0.00000000
        -35.03357127          0.00000000
        -35.00856085          0.00000000
        -34.98355043          0.00000000
        -34.95854001          0.00000000
        -34.93352959          0.00000000
        -34.90851917          0.00000000
        -34.88350874          0.00000000
        -34.85849832          0.00000000
        -34.83348790          0.00000000
        -34.80847748          0.00000000
        -34.78346706          0.00000000
        -34.75845664          0.00000000
        -34.73344622          0.00000000
        -34.70843580          0.00000000
        -34.68342538          0.00000000
        -34.65841495          0.00000000
        -34.63340453          0.00000000
        -34.60839411          0.00000000
        -34.58338369          0.00000000
        -34.55837327          0.00000000
        -34.53336285          0.00000000
        -34.50835243          0.00000000
        -34.48334201          0.00000000
        -34.45833159          0.00000000
        -34.43332117          0.00000000
        -34.40831074          0.00000000
        -34.38330032          0.00000000
        -34.35828990          0.00000000
        -34.33327948          0.00000000
        -34.30826906          0.00000000
        -34.28325864          0.00000000
        -34.25824822          0.00000001
        -34.23323780          0.00000004
        -34.20822738          0.00000020
        -34.18321696          0.00000093
        -34.15820653          0.00000411
        -34.13319611          0.00001696
        -34.10818569          0.00006589
        -34.08317527          0.00024073
        -34.05816485          0.00082712
        -34.03315443          0.00267312
        -34.00814401          0.00812691
        -33.98313359          0.02324628
        -33.95812317          0.06257108
        -33.93311275          0.15851443
        -33.90810232          0.37803829
        -33.88309190          0.84896332
        -33.85808148          1.79582686
        -33.83307106          3.57953456
        -33.80806064          6.72628884
        -33.78305022         11.92228181
        -33.75803980         19.94760470
        -33.73302938         31.53344108
        -33.70801896         47.15512801
        -33.68300854         66.81477821
        -33.65799811         89.90334227
        -33.63298769        115.23899404
        -33.60797727        141.33913428
        -33.58296685        166.90109146
        -33.55795643        191.37155702
        -33.53294601        215.42054753
        -33.50793559        241.13620317
        -33.48292517        271.82604464
        -33.45791475        311.41950183
        -33.43290433        363.57079348
        -33.40789390        430.62634446
        -33.38288348        512.64192119
        -33.35787306        606.63375960
        -33.33286264        706.25061097
        -33.30785222        802.05716397
        -33.28284180        882.57962666
        -33.25783138        936.12185945
        -33.23282096        953.10013429
        -33.20781054        928.34672686
        -33.18280012        862.66105474
        -33.15778969        762.99679377
        -33.13277927        641.08950608
        -33.10776885        510.89352305
        -33.08275843        385.63923207
        -33.05774801        275.42128677
        -33.03273759        185.94853071
        -33.00772717        118.59140835
        -32.98271675         71.40448230
        -32.95770633         40.57004791
        -32.93269591         21.74351366
        -32.90768548         10.98922695
        -32.88267506          5.23616339
        -32.85766464          2.35171369
        -32.83265422          0.99543841
        -32.80764380          0.39705433
        -32.78263338          0.14922738
        -32.75762296          0.05284158
        -32.73261254          0.01762803
        -32.70760212          0.00553999
        -32.68259170          0.00164011
        -32.65758127          0.00045738
        -32.63257085          0.00012014
        -32.60756043          0.00002973
        -32.58255001          0.00000693
        -32.55753959          0.00000152
        -32.53252917          0.00000031
        -32.50751875          0.00000006
        -32.48250833          0.00000001
        -32.45749791          0.00000000
        -32.43248749          0.00000000
        -32.40747706          0.00000000
        -32.38246664          0.00000000
        -32.35745622          0.00000000
        -32.33244580          0.00000000
        -32.30743538          0.00000000
        -32.28242496          0.00000000
        -32.25741454          0.00000000
        -32.23240412          0.00000000
        -32.20739370          0.00000000
        -32.18238328          0.00000000
        -32.15737285          0.00000000
        -32.13236243          0.00000000
        -32.10735201          0.00000000
        -32.08234159          0.00000000
        -32.05733117          0.00000000
        -32.03232075          0.00000000
        -32.00731033          0.00000000
        -31.98229991          0.00000000
        -31.95728949          0.00000000
        -31.93227907          0.00000000
        -31.90726864          0.00000000
        -31.88225822          0.00000000
        -31.85724780          0.00000000
        -31.83223738          0.00000000
        -31.80722696          0.00000000
        -31.78221654          0.00000000
        -31.75720612          0.00000000
        -31.73219570          0.00000000
        -31.70718528          0.00000000
        -31.68217485          0.00000000
        -31.65716443          0.00000000
        -31.63215401          0.00000000
        -31.60714359          0.00000000
        -31.58213317          0.00000000
        -31.55712275          0.00000000
        -31.53211233          0.00000000
        -31.50710191          0.00000000
        -31.48209149          0.00000000
        -31.45708107          0.00000000
        -31.43207064          0.00000000
        -31.40706022          0.00000000
        -31.38204980          0.00000000
        -31.35703938          0.00000000
        -31.33202896          0.00000000
        -31.30701854          0.00000000
        -31.28200812          0.00000000
        -31.25699770          0.00000000
        -31.23198728          0.00000000
        -31.20697686          0.00000000
        -31.18196643          0.00000000
        -31.15695601          0.00000000
        -31.13194559          0.00000000
        -31.10693517          0.00000000
        -31.08192475          0.00000000
        -31.05691433          0.00000000
        -31.03190391          0.00000000
        -31.00689349          0.00000000
        -30.98188307          0.00000000
        -30.95687265          0.00000000
        -30.93186222          0.00000000
        -30.90685180          0.00000000
        -30.88184138          0.00000000
        -30.85683096          0.00000000
        -30.83182054          0.00000000
        -30.80681012          0.00000000
        -30.78179970          0.00000000
        -30.75678928          0.00000000
        -30.73177886          0.00000000
        -30.70676844          0.00000000
        -30.68175801          0.00000000
        -30.65674759          0.00000000
        -30.63173717          0.00000000
        -30.60672675          0.00000000
        -30.58171633          0.00000000
        -30.55670591          0.00000000
        -30.53169549          0.00000000
        -30.50668507          0.00000000
        -30.48167465          0.00000000
        -30.45666423          0.00000000
        -30.43165380          0.00000000
        -30.40664338          0.00000000
        -30.38163296          0.00000000
        -30.35662254          0.00000000
        -30.33161212          0.00000000
        -30.30660170          0.00000000
        -30.28159128          0.00000000
        -30.25658086          0.00000000
        -30.23157044          0.00000000
        -30.20656002          0.00000000
        -30.18154959          0.00000000
        -30.15653917          0.00000000
        -30.13152875          0.00000000
        -30.10651833          0.00000000
        -30.08150791          0.00000000
        -30.05649749          0.00000000
        -30.03148707          0.00000000
        -30.00647665          0.00000000
        -29.98146623          0.00000000
        -29.95645581          0.00000000
        -29.93144538          0.00000000
        -29.90643496          0.00000000
        -29.88142454          0.00000000
        -29.85641412          0.00000000
        -29.83140370          0.00000000
        -29.80639328          0.00000000
        -29.78138286          0.00000000
        -29.75637244          0.00000000
        -29.73136202          0.00000000
        -29.70635160          0.00000000
        -29.68134117          0.00000000
        -29.65633075          0.00000000
        -29.63132033          0.00000000
        -29.60630991          0.00000000
        -29.58129949          0.00000000
        -29.55628907          0.00000000
        -29.53127865          0.00000000
        -29.50626823          0.00000000
        -29.48125781          0.00000000
        -29.45624739          0.00000000
        -29.43123696          0.00000000
        -29.40622654          0.00000000
        -29.38121612          0.00000000
        -29.35620570          0.00000000
        -29.33119528          0.00000000
        -29.30618486          0.00000000
        -29.28117444          0.00000000
        -29.25616402          0.00000000
        -29.23115360          0.00000000
        -29.20614318          0.00000000
        -29.18113275          0.00000000
        -29.15612233          0.00000000
        -29.13111191          0.00000000
        -29.10610149          0.00000000
        -29.08109107          0.00000000
        -29.05608065          0.00000000
        -29.03107023          0.00000000
        -29.00605981          0.00000000
        -28.98104939          0.00000000
        -28.95603897          0.00000000
        -28.93102854          0.00000000
        -28.90601812          0.00000000
        -28.88100770          0.00000000
        -28.85599728          0.00000000
        -28.83098686          0.00000000
        -28.80597644          0.00000000
        -28.78096602          0.00000000
        -28.75595560          0.00000000
        -28.73094518          0.00000000
        -28.70593475          0.00000000
        -28.68092433          0.00000000
        -28.65591391          0.00000000
        -28.63090349          0.00000000
        -28.60589307          0.00000000
        -28.58088265          0.00000000
        -28.55587223          0.00000000
        -28.53086181          0.00000000
        -28.50585139          0.00000000
        -28.48084097          0.00000000
        -28.45583054          0.00000000
        -28.43082012          0.00000000
        -28.40580970          0.00000000
        -28.38079928          0.00000000
        -28.35578886          0.00000000
        -28.33077844          0.00000000
        -28.30576802          0.00000000
        -28.28075760          0.00000000
        -28.25574718          0.00000000
        -28.23073676          0.00000000
        -28.20572633          0.00000000
        -28.18071591          0.00000000
        -28.15570549          0.00000000
        -28.13069507          0.00000000
        -28.10568465          0.00000000
        -28.08067423          0.00000000
        -28.05566381          0.00000000
        -28.03065339          0.00000000
        -28.00564297          0.00000000
        -27.98063255          0.00000000
        -27.95562212          0.00000000
        -27.93061170          0.00000000
        -27.90560128          0.00000000
        -27.88059086          0.00000000
        -27.85558044          0.00000000
        -27.83057002          0.00000000
        -27.80555960          0.00000000
        -27.78054918          0.00000000
        -27.75553876          0.00000000
        -27.73052834          0.00000000
        -27.70551791          0.00000000
        -27.68050749          0.00000000
        -27.65549707          0.00000000
        -27.63048665          0.00000000
        -27.60547623          0.00000000
        -27.58046581          0.00000000
        -27.55545539          0.00000000
        -27.53044497          0.00000000
        -27.50543455          0.00000000
        -27.48042413          0.00000000
        -27.45541370          0.00000000
        -27.43040328          0.00000000
        -27.40539286          0.00000000
        -27.38038244          0.00000000
        -27.35537202          0.00000000
        -27.33036160          0.00000000
        -27.30535118          0.00000000
        -27.28034076          0.00000000
        -27.25533034          0.00000000
        -27.23031992          0.00000000
        -27.20530949          0.00000000
