# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -7.305622 eV
#    Energy (eV)      DOS 
        -42.69437758          0.00000000
        -42.66936716          0.00000000
        -42.64435674          0.00000000
        -42.61934631          0.00000000
        -42.59433589          0.00000000
        -42.56932547          0.00000000
        -42.54431505          0.00000000
        -42.51930463          0.00000000
        -42.49429421          0.00000000
        -42.46928379          0.00000000
        -42.44427337          0.00000000
        -42.41926295          0.00000000
        -42.39425253          0.00000000
        -42.36924210          0.00000000
        -42.34423168          0.00000000
        -42.31922126          0.00000000
        -42.29421084          0.00000000
        -42.26920042          0.00000000
        -42.24419000          0.00000000
        -42.21917958          0.00000000
        -42.19416916          0.00000000
        -42.16915874          0.00000000
        -42.14414832          0.00000000
        -42.11913789          0.00000000
        -42.09412747          0.00000000
        -42.06911705          0.00000000
        -42.04410663          0.00000000
        -42.01909621          0.00000000
        -41.99408579          0.00000000
        -41.96907537          0.00000000
        -41.94406495          0.00000000
        -41.91905453          0.00000000
        -41.89404411          0.00000000
        -41.86903368          0.00000000
        -41.84402326          0.00000000
        -41.81901284          0.00000000
        -41.79400242          0.00000000
        -41.76899200          0.00000000
        -41.74398158          0.00000000
        -41.71897116          0.00000000
        -41.69396074          0.00000000
        -41.66895032          0.00000000
        -41.64393990          0.00000000
        -41.61892947          0.00000000
        -41.59391905          0.00000000
        -41.56890863          0.00000000
        -41.54389821          0.00000000
        -41.51888779          0.00000000
        -41.49387737          0.00000000
        -41.46886695          0.00000000
        -41.44385653          0.00000000
        -41.41884611          0.00000000
        -41.39383569          0.00000000
        -41.36882526          0.00000000
        -41.34381484          0.00000000
        -41.31880442          0.00000000
        -41.29379400          0.00000000
        -41.26878358          0.00000000
        -41.24377316          0.00000000
        -41.21876274          0.00000000
        -41.19375232          0.00000000
        -41.16874190          0.00000000
        -41.14373147          0.00000000
        -41.11872105          0.00000000
        -41.09371063          0.00000000
        -41.06870021          0.00000000
        -41.04368979          0.00000000
        -41.01867937          0.00000000
        -40.99366895          0.00000000
        -40.96865853          0.00000000
        -40.94364811          0.00000000
        -40.91863769          0.00000000
        -40.89362726          0.00000000
        -40.86861684          0.00000000
        -40.84360642          0.00000000
        -40.81859600          0.00000000
        -40.79358558          0.00000000
        -40.76857516          0.00000000
        -40.74356474          0.00000000
        -40.71855432          0.00000000
        -40.69354390          0.00000000
        -40.66853348          0.00000000
        -40.64352305          0.00000000
        -40.61851263          0.00000000
        -40.59350221          0.00000000
        -40.56849179          0.00000000
        -40.54348137          0.00000000
        -40.51847095          0.00000000
        -40.49346053          0.00000000
        -40.46845011          0.00000000
        -40.44343969          0.00000000
        -40.41842927          0.00000000
        -40.39341884          0.00000000
        -40.36840842          0.00000000
        -40.34339800          0.00000000
        -40.31838758          0.00000000
        -40.29337716          0.00000000
        -40.26836674          0.00000000
        -40.24335632          0.00000000
        -40.21834590          0.00000000
        -40.19333548          0.00000000
        -40.16832506          0.00000000
        -40.14331463          0.00000000
        -40.11830421          0.00000000
        -40.09329379          0.00000000
        -40.06828337          0.00000000
        -40.04327295          0.00000000
        -40.01826253          0.00000000
        -39.99325211          0.00000000
        -39.96824169          0.00000000
        -39.94323127          0.00000000
        -39.91822085          0.00000000
        -39.89321042          0.00000000
        -39.86820000          0.00000000
        -39.84318958          0.00000000
        -39.81817916          0.00000000
        -39.79316874          0.00000000
        -39.76815832          0.00000000
        -39.74314790          0.00000000
        -39.71813748          0.00000000
        -39.69312706          0.00000000
        -39.66811664          0.00000000
        -39.64310621          0.00000000
        -39.61809579          0.00000000
        -39.59308537          0.00000000
        -39.56807495          0.00000000
        -39.54306453          0.00000000
        -39.51805411          0.00000000
        -39.49304369          0.00000000
        -39.46803327          0.00000000
        -39.44302285          0.00000000
        -39.41801243          0.00000000
        -39.39300200          0.00000000
        -39.36799158          0.00000000
        -39.34298116          0.00000000
        -39.31797074          0.00000000
        -39.29296032          0.00000000
        -39.26794990          0.00000000
        -39.24293948          0.00000000
        -39.21792906          0.00000000
        -39.19291864          0.00000000
        -39.16790822          0.00000000
        -39.14289779          0.00000000
        -39.11788737          0.00000000
        -39.09287695          0.00000000
        -39.06786653          0.00000000
        -39.04285611          0.00000000
        -39.01784569          0.00000000
        -38.99283527          0.00000000
        -38.96782485          0.00000000
        -38.94281443          0.00000000
        -38.91780401          0.00000000
        -38.89279358          0.00000000
        -38.86778316          0.00000000
        -38.84277274          0.00000000
        -38.81776232          0.00000000
        -38.79275190          0.00000000
        -38.76774148          0.00000000
        -38.74273106          0.00000000
        -38.71772064          0.00000000
        -38.69271022          0.00000000
        -38.66769980          0.00000000
        -38.64268937          0.00000000
        -38.61767895          0.00000000
        -38.59266853          0.00000000
        -38.56765811          0.00000000
        -38.54264769          0.00000000
        -38.51763727          0.00000000
        -38.49262685          0.00000000
        -38.46761643          0.00000000
        -38.44260601          0.00000000
        -38.41759559          0.00000000
        -38.39258516          0.00000000
        -38.36757474          0.00000000
        -38.34256432          0.00000000
        -38.31755390          0.00000000
        -38.29254348          0.00000000
        -38.26753306          0.00000000
        -38.24252264          0.00000000
        -38.21751222          0.00000000
        -38.19250180          0.00000000
        -38.16749137          0.00000000
        -38.14248095          0.00000000
        -38.11747053          0.00000000
        -38.09246011          0.00000000
        -38.06744969          0.00000000
        -38.04243927          0.00000000
        -38.01742885          0.00000000
        -37.99241843          0.00000000
        -37.96740801          0.00000000
        -37.94239759          0.00000000
        -37.91738716          0.00000000
        -37.89237674          0.00000000
        -37.86736632          0.00000000
        -37.84235590          0.00000000
        -37.81734548          0.00000000
        -37.79233506          0.00000000
        -37.76732464          0.00000000
        -37.74231422          0.00000000
        -37.71730380          0.00000000
        -37.69229338          0.00000000
        -37.66728295          0.00000000
        -37.64227253          0.00000000
        -37.61726211          0.00000000
        -37.59225169          0.00000000
        -37.56724127          0.00000000
        -37.54223085          0.00000000
        -37.51722043          0.00000000
        -37.49221001          0.00000000
        -37.46719959          0.00000000
        -37.44218917          0.00000000
        -37.41717874          0.00000000
        -37.39216832          0.00000000
        -37.36715790          0.00000000
        -37.34214748          0.00000000
        -37.31713706          0.00000000
        -37.29212664          0.00000000
        -37.26711622          0.00000000
        -37.24210580          0.00000000
        -37.21709538          0.00000000
        -37.19208496          0.00000000
        -37.16707453          0.00000000
        -37.14206411          0.00000000
        -37.11705369          0.00000000
        -37.09204327          0.00000000
        -37.06703285          0.00000000
        -37.04202243          0.00000000
        -37.01701201          0.00000000
        -36.99200159          0.00000000
        -36.96699117          0.00000000
        -36.94198075          0.00000000
        -36.91697032          0.00000000
        -36.89195990          0.00000000
        -36.86694948          0.00000000
        -36.84193906          0.00000000
        -36.81692864          0.00000000
        -36.79191822          0.00000000
        -36.76690780          0.00000000
        -36.74189738          0.00000000
        -36.71688696          0.00000000
        -36.69187654          0.00000000
        -36.66686611          0.00000000
        -36.64185569          0.00000000
        -36.61684527          0.00000000
        -36.59183485          0.00000000
        -36.56682443          0.00000000
        -36.54181401          0.00000000
        -36.51680359          0.00000000
        -36.49179317          0.00000000
        -36.46678275          0.00000000
        -36.44177233          0.00000000
        -36.41676190          0.00000000
        -36.39175148          0.00000000
        -36.36674106          0.00000000
        -36.34173064          0.00000000
        -36.31672022          0.00000000
        -36.29170980          0.00000000
        -36.26669938          0.00000000
        -36.24168896          0.00000000
        -36.21667854          0.00000000
        -36.19166812          0.00000000
        -36.16665769          0.00000000
        -36.14164727          0.00000000
        -36.11663685          0.00000000
        -36.09162643          0.00000000
        -36.06661601          0.00000000
        -36.04160559          0.00000000
        -36.01659517          0.00000000
        -35.99158475          0.00000000
        -35.96657433          0.00000000
        -35.94156391          0.00000000
        -35.91655348          0.00000000
        -35.89154306          0.00000000
        -35.86653264          0.00000000
        -35.84152222          0.00000000
        -35.81651180          0.00000000
        -35.79150138          0.00000000
        -35.76649096          0.00000000
        -35.74148054          0.00000000
        -35.71647012          0.00000000
        -35.69145970          0.00000000
        -35.66644927          0.00000000
        -35.64143885          0.00000000
        -35.61642843          0.00000000
        -35.59141801          0.00000000
        -35.56640759          0.00000000
        -35.54139717          0.00000000
        -35.51638675          0.00000000
        -35.49137633          0.00000000
        -35.46636591          0.00000000
        -35.44135548          0.00000000
        -35.41634506          0.00000000
        -35.39133464          0.00000000
        -35.36632422          0.00000000
        -35.34131380          0.00000000
        -35.31630338          0.00000000
        -35.29129296          0.00000001
        -35.26628254          0.00000005
        -35.24127212          0.00000023
        -35.21626170          0.00000107
        -35.19125127          0.00000471
        -35.16624085          0.00001944
        -35.14123043          0.00007543
        -35.11622001          0.00027530
        -35.09120959          0.00094525
        -35.06619917          0.00305340
        -35.04118875          0.00928069
        -35.01617833          0.02654595
        -34.99116791          0.07146810
        -34.96615749          0.18113770
        -34.94114706          0.43230725
        -34.91613664          0.97183010
        -34.89112622          2.05854376
        -34.86611580          4.11057048
        -34.84110538          7.74242213
        -34.81609496         13.76675701
        -34.79108454         23.13345886
        -34.76607412         36.79288083
        -34.74106370         55.50515192
        -34.71605328         79.66553564
        -34.69104285        109.25284098
        -34.66603243        144.00016926
        -34.64102201        183.81078573
        -34.61601159        229.30575167
        -34.59100117        282.24850034
        -34.56599075        345.53000997
        -34.54098033        422.49013601
        -34.51596991        515.60496722
        -34.49095949        624.90043844
        -34.46594907        746.69835479
        -34.44093864        873.30522992
        -34.41592822        993.96235284
        -34.39091780       1096.89325529
        -34.36590738       1171.84195103
        -34.34089696       1212.31806191
        -34.31588654       1216.93400963
        -34.29087612       1189.61646893
        -34.26586570       1138.86346921
        -34.24085528       1076.40892040
        -34.21584486       1015.62275345
        -34.19083443        969.84727338
        -34.16582401        950.80751685
        -34.14081359        967.28860653
        -34.11580317       1024.35896945
        -34.09079275       1123.39215185
        -34.06578233       1262.93306341
        -34.04077191       1440.14017846
        -34.01576149       1652.28533721
        -33.99075107       1897.75877246
        -33.96574065       2176.23457085
        -33.94073022       2487.98234134
        -33.91571980       2832.57967955
        -33.89070938       3207.35902102
        -33.86569896       3605.82887817
        -33.84068854       4016.19917970
        -33.81567812       4420.19596642
        -33.79066770       4792.61986119
        -33.76565728       5102.39923469
        -33.74064686       5315.86133604
        -33.71563644       5402.32298868
        -33.69062601       5340.98005614
        -33.66561559       5126.99145765
        -33.64060517       4774.33733815
        -33.61559475       4313.90971581
        -33.59058433       3787.11231123
        -33.56557391       3237.11583833
        -33.54056349       2700.82590781
        -33.51555307       2204.08373032
        -33.49054265       1760.98126455
        -33.46553223       1376.37429041
        -33.44052180       1049.64518051
        -33.41551138        777.86866382
        -33.39050096        557.45356050
        -33.36549054        384.39062904
        -33.34048012        253.85716897
        -33.31546970        159.94107130
        -33.29045928         95.85917785
        -33.26544886         54.60757004
        -33.24043844         29.74368132
        -33.21542802         16.00942382
        -33.19041759          9.65871545
        -33.16540717          8.51495622
        -33.14039675         11.86816584
        -33.11538633         20.31373205
        -33.09037591         35.56840691
        -33.06536549         60.22129040
        -33.04035507         97.32869861
        -33.01534465        149.77078146
        -32.99033423        219.36844700
        -32.96532381        305.90112169
        -32.94031338        406.32149661
        -32.91530296        514.54782165
        -32.89029254        622.13597148
        -32.86528212        719.85493374
        -32.84027170        799.78547815
        -32.81526128        857.22232241
        -32.79025086        891.60372759
        -32.76524044        906.02409684
        -32.74023002        905.49241195
        -32.71521960        894.68102491
        -32.69020917        876.14374560
        -32.66519875        849.73109018
        -32.64018833        813.33354199
        -32.61517791        764.47119548
        -32.59016749        701.93460097
        -32.56515707        626.78364488
        -32.54014665        542.40789581
        -32.51513623        453.79278945
        -32.49012581        366.40557795
        -32.46511538        285.13928460
        -32.44010496        213.59937083
        -32.41509454        153.81528099
        -32.39008412        106.30958565
        -32.36507370         70.39489707
        -32.34006328         44.57173299
        -32.31505286         26.93100621
        -32.29004244         15.49738085
        -32.26503202          8.47738696
        -32.24002160          4.40068323
        -32.21501117          2.16457615
        -32.19000075          1.00750665
        -32.16499033          0.44325871
        -32.13997991          0.18415789
        -32.11496949          0.07219462
        -32.08995907          0.02668810
        -32.06494865          0.00929812
        -32.03993823          0.00305172
        -32.01492781          0.00094321
        -31.98991739          0.00027445
        -31.96490696          0.00007516
        -31.93989654          0.00001937
        -31.91488612          0.00000470
        -31.88987570          0.00000107
        -31.86486528          0.00000023
        -31.83985486          0.00000005
        -31.81484444          0.00000001
        -31.78983402          0.00000000
        -31.76482360          0.00000000
        -31.73981318          0.00000000
        -31.71480275          0.00000000
        -31.68979233          0.00000000
        -31.66478191          0.00000000
        -31.63977149          0.00000000
        -31.61476107          0.00000000
        -31.58975065          0.00000000
        -31.56474023          0.00000000
        -31.53972981          0.00000000
        -31.51471939          0.00000000
        -31.48970897          0.00000000
        -31.46469854          0.00000000
        -31.43968812          0.00000000
        -31.41467770          0.00000000
        -31.38966728          0.00000000
        -31.36465686          0.00000000
        -31.33964644          0.00000000
        -31.31463602          0.00000000
        -31.28962560          0.00000000
        -31.26461518          0.00000000
        -31.23960476          0.00000000
        -31.21459433          0.00000000
        -31.18958391          0.00000000
        -31.16457349          0.00000000
        -31.13956307          0.00000000
        -31.11455265          0.00000000
        -31.08954223          0.00000000
        -31.06453181          0.00000000
        -31.03952139          0.00000000
        -31.01451097          0.00000000
        -30.98950055          0.00000000
        -30.96449012          0.00000000
        -30.93947970          0.00000000
        -30.91446928          0.00000000
        -30.88945886          0.00000000
        -30.86444844          0.00000000
        -30.83943802          0.00000000
        -30.81442760          0.00000000
        -30.78941718          0.00000000
        -30.76440676          0.00000000
        -30.73939634          0.00000000
        -30.71438591          0.00000000
        -30.68937549          0.00000000
        -30.66436507          0.00000000
        -30.63935465          0.00000000
        -30.61434423          0.00000000
        -30.58933381          0.00000000
        -30.56432339          0.00000000
        -30.53931297          0.00000000
        -30.51430255          0.00000000
        -30.48929213          0.00000000
        -30.46428170          0.00000000
        -30.43927128          0.00000000
        -30.41426086          0.00000000
        -30.38925044          0.00000000
        -30.36424002          0.00000000
        -30.33922960          0.00000000
        -30.31421918          0.00000000
        -30.28920876          0.00000000
        -30.26419834          0.00000000
        -30.23918792          0.00000000
        -30.21417749          0.00000000
        -30.18916707          0.00000000
