# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.603839 eV
#    Energy (eV)      DOS 
        -45.39616147          0.00000000
        -45.37115105          0.00000000
        -45.34614063          0.00000000
        -45.32113020          0.00000000
        -45.29611978          0.00000000
        -45.27110936          0.00000000
        -45.24609894          0.00000000
        -45.22108852          0.00000000
        -45.19607810          0.00000000
        -45.17106768          0.00000000
        -45.14605726          0.00000000
        -45.12104684          0.00000000
        -45.09603642          0.00000000
        -45.07102599          0.00000000
        -45.04601557          0.00000000
        -45.02100515          0.00000000
        -44.99599473          0.00000000
        -44.97098431          0.00000000
        -44.94597389          0.00000000
        -44.92096347          0.00000000
        -44.89595305          0.00000000
        -44.87094263          0.00000000
        -44.84593221          0.00000000
        -44.82092178          0.00000000
        -44.79591136          0.00000000
        -44.77090094          0.00000000
        -44.74589052          0.00000000
        -44.72088010          0.00000000
        -44.69586968          0.00000000
        -44.67085926          0.00000000
        -44.64584884          0.00000000
        -44.62083842          0.00000000
        -44.59582799          0.00000000
        -44.57081757          0.00000000
        -44.54580715          0.00000000
        -44.52079673          0.00000000
        -44.49578631          0.00000000
        -44.47077589          0.00000000
        -44.44576547          0.00000000
        -44.42075505          0.00000000
        -44.39574463          0.00000000
        -44.37073421          0.00000000
        -44.34572378          0.00000000
        -44.32071336          0.00000000
        -44.29570294          0.00000000
        -44.27069252          0.00000000
        -44.24568210          0.00000000
        -44.22067168          0.00000000
        -44.19566126          0.00000000
        -44.17065084          0.00000000
        -44.14564042          0.00000000
        -44.12063000          0.00000000
        -44.09561957          0.00000000
        -44.07060915          0.00000000
        -44.04559873          0.00000000
        -44.02058831          0.00000000
        -43.99557789          0.00000000
        -43.97056747          0.00000000
        -43.94555705          0.00000000
        -43.92054663          0.00000000
        -43.89553621          0.00000000
        -43.87052579          0.00000000
        -43.84551536          0.00000000
        -43.82050494          0.00000000
        -43.79549452          0.00000000
        -43.77048410          0.00000000
        -43.74547368          0.00000000
        -43.72046326          0.00000000
        -43.69545284          0.00000000
        -43.67044242          0.00000000
        -43.64543200          0.00000000
        -43.62042158          0.00000000
        -43.59541115          0.00000000
        -43.57040073          0.00000000
        -43.54539031          0.00000000
        -43.52037989          0.00000000
        -43.49536947          0.00000000
        -43.47035905          0.00000000
        -43.44534863          0.00000000
        -43.42033821          0.00000000
        -43.39532779          0.00000000
        -43.37031737          0.00000000
        -43.34530694          0.00000000
        -43.32029652          0.00000000
        -43.29528610          0.00000000
        -43.27027568          0.00000000
        -43.24526526          0.00000000
        -43.22025484          0.00000000
        -43.19524442          0.00000000
        -43.17023400          0.00000000
        -43.14522358          0.00000000
        -43.12021316          0.00000000
        -43.09520273          0.00000000
        -43.07019231          0.00000000
        -43.04518189          0.00000000
        -43.02017147          0.00000000
        -42.99516105          0.00000000
        -42.97015063          0.00000000
        -42.94514021          0.00000000
        -42.92012979          0.00000000
        -42.89511937          0.00000000
        -42.87010895          0.00000000
        -42.84509852          0.00000000
        -42.82008810          0.00000000
        -42.79507768          0.00000000
        -42.77006726          0.00000000
        -42.74505684          0.00000000
        -42.72004642          0.00000000
        -42.69503600          0.00000000
        -42.67002558          0.00000000
        -42.64501516          0.00000000
        -42.62000474          0.00000000
        -42.59499431          0.00000000
        -42.56998389          0.00000000
        -42.54497347          0.00000000
        -42.51996305          0.00000000
        -42.49495263          0.00000000
        -42.46994221          0.00000000
        -42.44493179          0.00000000
        -42.41992137          0.00000000
        -42.39491095          0.00000000
        -42.36990053          0.00000000
        -42.34489010          0.00000000
        -42.31987968          0.00000000
        -42.29486926          0.00000000
        -42.26985884          0.00000000
        -42.24484842          0.00000000
        -42.21983800          0.00000000
        -42.19482758          0.00000000
        -42.16981716          0.00000000
        -42.14480674          0.00000000
        -42.11979632          0.00000000
        -42.09478589          0.00000000
        -42.06977547          0.00000000
        -42.04476505          0.00000000
        -42.01975463          0.00000000
        -41.99474421          0.00000000
        -41.96973379          0.00000000
        -41.94472337          0.00000000
        -41.91971295          0.00000000
        -41.89470253          0.00000000
        -41.86969211          0.00000000
        -41.84468168          0.00000000
        -41.81967126          0.00000000
        -41.79466084          0.00000000
        -41.76965042          0.00000000
        -41.74464000          0.00000000
        -41.71962958          0.00000000
        -41.69461916          0.00000000
        -41.66960874          0.00000000
        -41.64459832          0.00000000
        -41.61958789          0.00000000
        -41.59457747          0.00000000
        -41.56956705          0.00000000
        -41.54455663          0.00000000
        -41.51954621          0.00000000
        -41.49453579          0.00000000
        -41.46952537          0.00000000
        -41.44451495          0.00000000
        -41.41950453          0.00000000
        -41.39449411          0.00000000
        -41.36948368          0.00000000
        -41.34447326          0.00000000
        -41.31946284          0.00000000
        -41.29445242          0.00000000
        -41.26944200          0.00000000
        -41.24443158          0.00000000
        -41.21942116          0.00000000
        -41.19441074          0.00000000
        -41.16940032          0.00000000
        -41.14438990          0.00000000
        -41.11937947          0.00000000
        -41.09436905          0.00000000
        -41.06935863          0.00000000
